HitTime,HitLocalTime,HitX,HitY,Arc,OriginX,OriginY,Made,HitBackboard
1627576305253,Thu Jul 29 2021 19:31:45 GMT+0300 (Israel Daylight Time),-106.0,-147.0,38.2,-6501,146,FALSE,FALSE
1627576309649,Thu Jul 29 2021 19:31:49 GMT+0300 (Israel Daylight Time),105.0,-49.0,41.5,-6541,66,TRUE,FALSE
1627576313202,Thu Jul 29 2021 19:31:53 GMT+0300 (Israel Daylight Time),59.0,104.0,39.5,-6771,135,TRUE,FALSE
1627576316857,Thu Jul 29 2021 19:31:56 GMT+0300 (Israel Daylight Time),181.0,0.0,38.6,-6581,41,FALSE,FALSE
1627576320320,Thu Jul 29 2021 19:32:00 GMT+0300 (Israel Daylight Time),-55.0,-63.0,42.7,-6646,129,TRUE,FALSE
1627576323631,Thu Jul 29 2021 19:32:03 GMT+0300 (Israel Daylight Time),64.0,54.0,40.0,-6841,200,TRUE,FALSE
1627576327164,Thu Jul 29 2021 19:32:07 GMT+0300 (Israel Daylight Time),22.0,-7.0,42.7,-6515,281,TRUE,TRUE
1627576347240,Thu Jul 29 2021 19:32:27 GMT+0300 (Israel Daylight Time),55.0,8.0,44.5,-4950,5345,TRUE,FALSE
1627576350824,Thu Jul 29 2021 19:32:30 GMT+0300 (Israel Daylight Time),-147.0,-47.0,41.7,-5455,5363,FALSE,FALSE
1627576354271,Thu Jul 29 2021 19:32:34 GMT+0300 (Israel Daylight Time),-33.0,126.0,41.6,-5003,5164,FALSE,FALSE
1627576357814,Thu Jul 29 2021 19:32:37 GMT+0300 (Israel Daylight Time),63.0,-42.0,40.9,-5206,5509,TRUE,FALSE
1627576361699,Thu Jul 29 2021 19:32:41 GMT+0300 (Israel Daylight Time),124.0,-60.0,41.0,-5337,5206,TRUE,FALSE
1627576365100,Thu Jul 29 2021 19:32:45 GMT+0300 (Israel Daylight Time),-51.0,86.0,41.5,-5023,5194,FALSE,FALSE
1627576368664,Thu Jul 29 2021 19:32:48 GMT+0300 (Israel Daylight Time),-78.0,-39.0,42.6,-5281,4998,TRUE,FALSE
1627576372045,Thu Jul 29 2021 19:32:52 GMT+0300 (Israel Daylight Time),24.0,113.0,42.7,-4898,4970,FALSE,FALSE
1627576375382,Thu Jul 29 2021 19:32:55 GMT+0300 (Israel Daylight Time),-40.0,64.0,39.6,-5123,5200,FALSE,FALSE
1627576378967,Thu Jul 29 2021 19:32:58 GMT+0300 (Israel Daylight Time),-52.0,36.0,41.4,-5167,4903,TRUE,FALSE
1627576390734,Thu Jul 29 2021 19:33:10 GMT+0300 (Israel Daylight Time),-81.0,-65.0,42.8,-4844,5018,TRUE,FALSE
1627576394082,Thu Jul 29 2021 19:33:14 GMT+0300 (Israel Daylight Time),-51.0,35.0,40.0,-5400,5301,TRUE,FALSE
1627576397437,Thu Jul 29 2021 19:33:17 GMT+0300 (Israel Daylight Time),-197.0,84.0,41.4,-5384,5370,FALSE,FALSE
1627576400948,Thu Jul 29 2021 19:33:20 GMT+0300 (Israel Daylight Time),-211.0,29.0,39.8,-5472,5281,FALSE,FALSE
1627576404755,Thu Jul 29 2021 19:33:24 GMT+0300 (Israel Daylight Time),-105.0,14.0,39.9,-5695,4893,FALSE,FALSE
1627576408188,Thu Jul 29 2021 19:33:28 GMT+0300 (Israel Daylight Time),-33.0,-26.0,40.2,-5118,5187,TRUE,FALSE
1627576411536,Thu Jul 29 2021 19:33:31 GMT+0300 (Israel Daylight Time),-64.0,65.0,40.7,-5243,5170,FALSE,FALSE
1627576415074,Thu Jul 29 2021 19:33:35 GMT+0300 (Israel Daylight Time),-29.0,65.0,40.7,-5294,5213,TRUE,FALSE
1627576418802,Thu Jul 29 2021 19:33:38 GMT+0300 (Israel Daylight Time),-94.0,-42.0,41.4,-4778,4509,FALSE,FALSE
1627576422273,Thu Jul 29 2021 19:33:42 GMT+0300 (Israel Daylight Time),29.0,55.0,42.2,-5409,5451,TRUE,FALSE
1627576454562,Thu Jul 29 2021 19:34:14 GMT+0300 (Israel Daylight Time),19.0,102.0,41.2,5,7338,FALSE,FALSE
1627576458514,Thu Jul 29 2021 19:34:18 GMT+0300 (Israel Daylight Time),-83.0,28.0,43.1,331,7265,TRUE,FALSE
1627576462072,Thu Jul 29 2021 19:34:22 GMT+0300 (Israel Daylight Time),-144.0,37.0,40.8,109,6952,FALSE,FALSE
1627576502700,Thu Jul 29 2021 19:35:02 GMT+0300 (Israel Daylight Time),-58.0,128.0,41.2,30,7467,FALSE,FALSE
1627576506283,Thu Jul 29 2021 19:35:06 GMT+0300 (Israel Daylight Time),83.0,-141.0,38.7,106,7228,FALSE,FALSE
1627576510101,Thu Jul 29 2021 19:35:10 GMT+0300 (Israel Daylight Time),153.0,-84.0,41.0,298,7120,FALSE,FALSE
1627576513488,Thu Jul 29 2021 19:35:13 GMT+0300 (Israel Daylight Time),-28.0,-69.0,40.5,303,7660,TRUE,FALSE
1627576516988,Thu Jul 29 2021 19:35:16 GMT+0300 (Israel Daylight Time),-3.0,35.0,42.5,194,7503,TRUE,FALSE
1627576520249,Thu Jul 29 2021 19:35:20 GMT+0300 (Israel Daylight Time),-28.0,-60.0,41.6,274,7475,TRUE,FALSE
1627576523642,Thu Jul 29 2021 19:35:23 GMT+0300 (Israel Daylight Time),70.0,-71.0,42.5,47,7361,TRUE,FALSE
1627576526852,Thu Jul 29 2021 19:35:26 GMT+0300 (Israel Daylight Time),180.0,21.0,41.4,220,7181,FALSE,FALSE
1627576530456,Thu Jul 29 2021 19:35:30 GMT+0300 (Israel Daylight Time),-17.0,69.0,42.8,61,7841,TRUE,FALSE
1627576533888,Thu Jul 29 2021 19:35:33 GMT+0300 (Israel Daylight Time),7.0,-48.0,39.1,212,7521,TRUE,FALSE
1627576537240,Thu Jul 29 2021 19:35:37 GMT+0300 (Israel Daylight Time),101.0,15.0,40.7,96,7452,TRUE,FALSE
1627576540676,Thu Jul 29 2021 19:35:40 GMT+0300 (Israel Daylight Time),152.0,-95.0,39.2,257,7296,FALSE,FALSE
1627576544383,Thu Jul 29 2021 19:35:44 GMT+0300 (Israel Daylight Time),-21.0,113.0,42.7,359,7043,FALSE,FALSE
1627576547971,Thu Jul 29 2021 19:35:47 GMT+0300 (Israel Daylight Time),94.0,-137.0,40.9,430,7450,FALSE,FALSE
1627576559077,Thu Jul 29 2021 19:35:59 GMT+0300 (Israel Daylight Time),3.0,-158.0,43.9,387,7441,TRUE,FALSE
1627576562891,Thu Jul 29 2021 19:36:02 GMT+0300 (Israel Daylight Time),22.0,-125.0,41.6,12,7412,TRUE,FALSE
1627576566585,Thu Jul 29 2021 19:36:06 GMT+0300 (Israel Daylight Time),21.0,0.0,40.7,97,7587,TRUE,FALSE
1627576593921,Thu Jul 29 2021 19:36:33 GMT+0300 (Israel Daylight Time),50.0,-60.0,40.0,5394,5083,TRUE,FALSE
1627576597745,Thu Jul 29 2021 19:36:37 GMT+0300 (Israel Daylight Time),42.0,62.0,41.1,5273,4787,FALSE,FALSE
1627576601084,Thu Jul 29 2021 19:36:41 GMT+0300 (Israel Daylight Time),37.0,-51.0,42.2,5645,5157,TRUE,FALSE
1627576604774,Thu Jul 29 2021 19:36:44 GMT+0300 (Israel Daylight Time),-99.0,8.0,45.1,5703,4902,TRUE,FALSE
1627576608385,Thu Jul 29 2021 19:36:48 GMT+0300 (Israel Daylight Time),45.0,22.0,40.2,5326,4736,TRUE,FALSE
1627576611820,Thu Jul 29 2021 19:36:51 GMT+0300 (Israel Daylight Time),-54.0,-123.0,42.6,5602,5101,TRUE,FALSE
1627576615406,Thu Jul 29 2021 19:36:55 GMT+0300 (Israel Daylight Time),36.0,-115.0,40.0,5513,5041,TRUE,FALSE
1627576622237,Thu Jul 29 2021 19:37:02 GMT+0300 (Israel Daylight Time),-26.0,21.0,40.0,5570,4905,TRUE,FALSE
1627576625838,Thu Jul 29 2021 19:37:05 GMT+0300 (Israel Daylight Time),23.0,-57.0,40.3,5769,4929,TRUE,FALSE
1627576628992,Thu Jul 29 2021 19:37:08 GMT+0300 (Israel Daylight Time),119.0,-129.0,40.1,5555,4716,FALSE,FALSE
1627576632718,Thu Jul 29 2021 19:37:12 GMT+0300 (Israel Daylight Time),180.0,83.0,42.6,5606,4877,FALSE,FALSE
1627576636639,Thu Jul 29 2021 19:37:16 GMT+0300 (Israel Daylight Time),47.0,-88.0,42.1,5592,4729,TRUE,FALSE
1627576639983,Thu Jul 29 2021 19:37:19 GMT+0300 (Israel Daylight Time),64.0,-98.0,41.3,5648,4831,TRUE,FALSE
1627576707213,Thu Jul 29 2021 19:38:27 GMT+0300 (Israel Daylight Time),-71.0,-116.0,41.5,6909,-230,TRUE,FALSE
1627576711113,Thu Jul 29 2021 19:38:31 GMT+0300 (Israel Daylight Time),-34.0,-185.0,42.6,6949,-70,FALSE,FALSE
1627576714549,Thu Jul 29 2021 19:38:34 GMT+0300 (Israel Daylight Time),-128.0,-86.0,40.7,6933,297,TRUE,TRUE
1627576718166,Thu Jul 29 2021 19:38:38 GMT+0300 (Israel Daylight Time),-113.0,-73.0,42.0,6866,308,TRUE,TRUE
1627576721754,Thu Jul 29 2021 19:38:41 GMT+0300 (Israel Daylight Time),-171.0,-150.0,41.4,7078,53,FALSE,FALSE
1627576726209,Thu Jul 29 2021 19:38:46 GMT+0300 (Israel Daylight Time),-108.0,-166.0,42.9,6904,7,FALSE,FALSE
1627576729638,Thu Jul 29 2021 19:38:49 GMT+0300 (Israel Daylight Time),3.0,31.0,41.7,7001,15,TRUE,FALSE
1627576733717,Thu Jul 29 2021 19:38:53 GMT+0300 (Israel Daylight Time),-167.0,-77.0,40.4,6968,273,FALSE,TRUE
1627576737343,Thu Jul 29 2021 19:38:57 GMT+0300 (Israel Daylight Time),-87.0,-118.0,42.1,6805,77,TRUE,FALSE
1627576740830,Thu Jul 29 2021 19:39:00 GMT+0300 (Israel Daylight Time),-142.0,-118.0,40.4,6923,347,FALSE,TRUE
1627576781560,Thu Jul 29 2021 19:39:41 GMT+0300 (Israel Daylight Time),76.0,-99.0,41.7,6990,339,FALSE,TRUE
1627576790060,Thu Jul 29 2021 19:39:50 GMT+0300 (Israel Daylight Time),-133.0,-207.0,41.7,6838,-55,FALSE,FALSE
1627576795669,Thu Jul 29 2021 19:39:55 GMT+0300 (Israel Daylight Time),-132.0,-143.0,41.0,6867,-11,FALSE,FALSE
1627576800480,Thu Jul 29 2021 19:40:00 GMT+0300 (Israel Daylight Time),-16.0,26.0,38.9,6914,0,TRUE,FALSE
1627576803874,Thu Jul 29 2021 19:40:03 GMT+0300 (Israel Daylight Time),-24.0,-60.0,39.8,7156,269,TRUE,TRUE
1627576806962,Thu Jul 29 2021 19:40:06 GMT+0300 (Israel Daylight Time),51.0,53.0,39.1,6939,325,TRUE,TRUE
1627576810274,Thu Jul 29 2021 19:40:10 GMT+0300 (Israel Daylight Time),55.0,-36.0,41.7,7010,191,TRUE,FALSE
1627576813630,Thu Jul 29 2021 19:40:13 GMT+0300 (Israel Daylight Time),-63.0,-22.0,37.8,6881,327,TRUE,TRUE
1627576817054,Thu Jul 29 2021 19:40:17 GMT+0300 (Israel Daylight Time),-31.0,90.0,37.0,7201,350,TRUE,TRUE
1627576820691,Thu Jul 29 2021 19:40:20 GMT+0300 (Israel Daylight Time),-90.0,-127.0,40.7,6906,1,TRUE,FALSE
1627576824255,Thu Jul 29 2021 19:40:24 GMT+0300 (Israel Daylight Time),11.0,-147.0,40.8,7114,-126,FALSE,FALSE
1627576827787,Thu Jul 29 2021 19:40:27 GMT+0300 (Israel Daylight Time),5.0,53.0,39.1,6828,330,TRUE,TRUE
1627576831466,Thu Jul 29 2021 19:40:31 GMT+0300 (Israel Daylight Time),-22.0,-57.0,40.5,6722,286,TRUE,TRUE
1627576834929,Thu Jul 29 2021 19:40:34 GMT+0300 (Israel Daylight Time),-36.0,-60.0,40.1,6832,273,TRUE,TRUE
1627576849077,Thu Jul 29 2021 19:40:49 GMT+0300 (Israel Daylight Time),38.0,38.0,42.9,91,4476,TRUE,FALSE
1627576871762,Thu Jul 29 2021 19:41:11 GMT+0300 (Israel Daylight Time),-59.0,-150.0,42.6,174,4496,TRUE,FALSE
1627576879556,Thu Jul 29 2021 19:41:19 GMT+0300 (Israel Daylight Time),-62.0,113.0,45.9,98,4643,TRUE,FALSE
1627576887037,Thu Jul 29 2021 19:41:27 GMT+0300 (Israel Daylight Time),17.0,-30.0,42.1,86,4361,TRUE,FALSE
1627576894971,Thu Jul 29 2021 19:41:34 GMT+0300 (Israel Daylight Time),-26.0,58.0,46.3,-61,4549,TRUE,FALSE
1627576904259,Thu Jul 29 2021 19:41:44 GMT+0300 (Israel Daylight Time),21.0,268.0,29.5,257,4461,FALSE,FALSE
1627576912742,Thu Jul 29 2021 19:41:52 GMT+0300 (Israel Daylight Time),89.0,309.0,36.1,31,4311,FALSE,FALSE
1627576922899,Thu Jul 29 2021 19:42:02 GMT+0300 (Israel Daylight Time),-44.0,98.0,47.5,156,4717,FALSE,FALSE
1627576930659,Thu Jul 29 2021 19:42:10 GMT+0300 (Israel Daylight Time),46.0,-30.0,46.8,-7,4543,TRUE,FALSE
1627576937074,Thu Jul 29 2021 19:42:17 GMT+0300 (Israel Daylight Time),-74.0,-191.0,42.6,22,4550,FALSE,FALSE
1627576948266,Thu Jul 29 2021 19:42:28 GMT+0300 (Israel Daylight Time),16.0,-150.0,46.0,81,4561,TRUE,FALSE
1627576956632,Thu Jul 29 2021 19:42:36 GMT+0300 (Israel Daylight Time),-70.0,-11.0,43.5,123,4524,TRUE,FALSE
1627576963313,Thu Jul 29 2021 19:42:43 GMT+0300 (Israel Daylight Time),-13.0,-12.0,47.2,71,4677,TRUE,FALSE
1627577108225,Thu Jul 29 2021 19:45:08 GMT+0300 (Israel Daylight Time),79.0,47.0,46.8,2483,4127,TRUE,FALSE
1627577111656,Thu Jul 29 2021 19:45:11 GMT+0300 (Israel Daylight Time),-2.0,53.0,45.8,2362,4318,TRUE,FALSE
1627577114768,Thu Jul 29 2021 19:45:14 GMT+0300 (Israel Daylight Time),43.0,116.0,46.8,2393,4186,FALSE,FALSE
1627577118170,Thu Jul 29 2021 19:45:18 GMT+0300 (Israel Daylight Time),-9.0,27.0,47.1,2439,4020,TRUE,FALSE
1627577121552,Thu Jul 29 2021 19:45:21 GMT+0300 (Israel Daylight Time),1.0,2.0,49.4,2344,4086,TRUE,FALSE
1627577149307,Thu Jul 29 2021 19:45:49 GMT+0300 (Israel Daylight Time),22.0,-137.0,44.3,2523,4253,TRUE,FALSE
1627577152526,Thu Jul 29 2021 19:45:52 GMT+0300 (Israel Daylight Time),35.0,-37.0,44.6,2458,4057,TRUE,FALSE
1627577155647,Thu Jul 29 2021 19:45:55 GMT+0300 (Israel Daylight Time),74.0,9.0,44.5,2465,4172,TRUE,FALSE
1627577159118,Thu Jul 29 2021 19:45:59 GMT+0300 (Israel Daylight Time),101.0,6.0,47.6,2383,4253,TRUE,FALSE
1627577162316,Thu Jul 29 2021 19:46:02 GMT+0300 (Israel Daylight Time),50.0,46.0,46.9,2580,4177,TRUE,FALSE
1627577165635,Thu Jul 29 2021 19:46:05 GMT+0300 (Israel Daylight Time),-26.0,-98.0,44.6,2378,4197,TRUE,FALSE
1627577170162,Thu Jul 29 2021 19:46:10 GMT+0300 (Israel Daylight Time),-41.0,64.0,45.7,2305,4309,TRUE,FALSE
1627577173169,Thu Jul 29 2021 19:46:13 GMT+0300 (Israel Daylight Time),-3.0,-53.0,43.2,2159,3975,TRUE,FALSE
1627577176181,Thu Jul 29 2021 19:46:16 GMT+0300 (Israel Daylight Time),72.0,79.0,43.6,2322,4265,FALSE,FALSE
1627577179416,Thu Jul 29 2021 19:46:19 GMT+0300 (Israel Daylight Time),25.0,0.0,45.0,2479,4317,TRUE,FALSE
1627577182589,Thu Jul 29 2021 19:46:22 GMT+0300 (Israel Daylight Time),125.0,-216.0,44.1,2332,4434,FALSE,FALSE
1627577185968,Thu Jul 29 2021 19:46:25 GMT+0300 (Israel Daylight Time),-65.0,-78.0,40.0,2404,4391,TRUE,FALSE
1627577189231,Thu Jul 29 2021 19:46:29 GMT+0300 (Israel Daylight Time),85.0,44.0,43.4,2514,4709,TRUE,FALSE
1627577192520,Thu Jul 29 2021 19:46:32 GMT+0300 (Israel Daylight Time),1.0,-125.0,40.7,2475,4464,TRUE,FALSE
1627577196117,Thu Jul 29 2021 19:46:36 GMT+0300 (Israel Daylight Time),-7.0,-31.0,43.9,2314,4022,TRUE,FALSE
1627577200291,Thu Jul 29 2021 19:46:40 GMT+0300 (Israel Daylight Time),31.0,21.0,41.9,2573,4135,TRUE,FALSE
1627577204427,Thu Jul 29 2021 19:46:44 GMT+0300 (Israel Daylight Time),216.0,251.0,45.1,2204,4011,FALSE,FALSE
1627577208188,Thu Jul 29 2021 19:46:48 GMT+0300 (Israel Daylight Time),-50.0,14.0,43.1,2547,4583,TRUE,FALSE
1627577211463,Thu Jul 29 2021 19:46:51 GMT+0300 (Israel Daylight Time),18.0,17.0,41.3,2395,4353,TRUE,FALSE
1627577218264,Thu Jul 29 2021 19:46:58 GMT+0300 (Israel Daylight Time),81.0,-86.0,41.9,-2525,4129,TRUE,FALSE
1627577221351,Thu Jul 29 2021 19:47:01 GMT+0300 (Israel Daylight Time),13.0,42.0,40.8,-2487,4319,TRUE,FALSE
1627577224382,Thu Jul 29 2021 19:47:04 GMT+0300 (Israel Daylight Time),-77.0,97.0,44.3,-2596,4440,FALSE,FALSE
1627577227509,Thu Jul 29 2021 19:47:07 GMT+0300 (Israel Daylight Time),33.0,-10.0,43.3,-2513,4254,TRUE,FALSE
1627577231136,Thu Jul 29 2021 19:47:11 GMT+0300 (Israel Daylight Time),-104.0,-11.0,43.3,-2539,4117,TRUE,FALSE
1627577234399,Thu Jul 29 2021 19:47:14 GMT+0300 (Israel Daylight Time),-57.0,-85.0,42.5,-2391,4409,TRUE,FALSE
1627577237423,Thu Jul 29 2021 19:47:17 GMT+0300 (Israel Daylight Time),-23.0,-54.0,40.2,-2537,4396,TRUE,FALSE
1627577240453,Thu Jul 29 2021 19:47:20 GMT+0300 (Israel Daylight Time),-107.0,48.0,43.4,-2537,4413,FALSE,FALSE
1627577243712,Thu Jul 29 2021 19:47:23 GMT+0300 (Israel Daylight Time),-25.0,-150.0,39.9,-2242,4343,TRUE,FALSE
1627577247350,Thu Jul 29 2021 19:47:27 GMT+0300 (Israel Daylight Time),16.0,63.0,43.3,-2558,4326,TRUE,FALSE
1627577250646,Thu Jul 29 2021 19:47:30 GMT+0300 (Israel Daylight Time),-113.0,96.0,45.5,-2472,4334,TRUE,FALSE
1627577254198,Thu Jul 29 2021 19:47:34 GMT+0300 (Israel Daylight Time),-8.0,-22.0,43.1,-2327,4231,TRUE,FALSE
1627577259284,Thu Jul 29 2021 19:47:39 GMT+0300 (Israel Daylight Time),57.0,-6.0,42.6,-2541,4333,TRUE,FALSE
1627577262303,Thu Jul 29 2021 19:47:42 GMT+0300 (Israel Daylight Time),-52.0,-17.0,42.8,-2553,4314,TRUE,FALSE
1627577265469,Thu Jul 29 2021 19:47:45 GMT+0300 (Israel Daylight Time),65.0,-104.0,40.1,-2642,4537,TRUE,FALSE
1627577268457,Thu Jul 29 2021 19:47:48 GMT+0300 (Israel Daylight Time),-21.0,-78.0,41.0,-2578,4397,TRUE,FALSE
1627577271523,Thu Jul 29 2021 19:47:51 GMT+0300 (Israel Daylight Time),-78.0,14.0,40.9,-2617,4508,TRUE,FALSE
1627577274550,Thu Jul 29 2021 19:47:54 GMT+0300 (Israel Daylight Time),-161.0,248.0,43.5,-2373,4355,FALSE,FALSE
1627577278457,Thu Jul 29 2021 19:47:58 GMT+0300 (Israel Daylight Time),-58.0,38.0,43.0,-2617,4326,TRUE,FALSE
1627577281535,Thu Jul 29 2021 19:48:01 GMT+0300 (Israel Daylight Time),-87.0,-67.0,41.5,-2499,4172,TRUE,FALSE
1627577284602,Thu Jul 29 2021 19:48:04 GMT+0300 (Israel Daylight Time),-33.0,36.0,43.0,-2357,4424,TRUE,FALSE
1627577287679,Thu Jul 29 2021 19:48:07 GMT+0300 (Israel Daylight Time),-58.0,54.0,43.8,-2567,4604,TRUE,FALSE
1627577291000,Thu Jul 29 2021 19:48:11 GMT+0300 (Israel Daylight Time),2.0,1.0,43.3,-2745,4611,TRUE,FALSE
1627577311022,Thu Jul 29 2021 19:48:31 GMT+0300 (Israel Daylight Time),65.0,87.0,49.3,3468,2010,TRUE,FALSE
1627577314938,Thu Jul 29 2021 19:48:34 GMT+0300 (Israel Daylight Time),-102.0,27.0,49.4,3500,2058,TRUE,FALSE
1627577318111,Thu Jul 29 2021 19:48:38 GMT+0300 (Israel Daylight Time),-148.0,77.0,49.0,3551,2063,FALSE,FALSE
1627577321456,Thu Jul 29 2021 19:48:41 GMT+0300 (Israel Daylight Time),-159.0,-72.0,45.5,3627,2144,FALSE,FALSE
1627577324706,Thu Jul 29 2021 19:48:44 GMT+0300 (Israel Daylight Time),-87.0,-61.0,45.9,3668,2125,TRUE,FALSE
1627577327967,Thu Jul 29 2021 19:48:47 GMT+0300 (Israel Daylight Time),-16.0,-29.0,47.6,3665,2172,TRUE,FALSE
1627577331157,Thu Jul 29 2021 19:48:51 GMT+0300 (Israel Daylight Time),-187.0,-82.0,40.3,3653,2092,FALSE,FALSE
1627577335056,Thu Jul 29 2021 19:48:55 GMT+0300 (Israel Daylight Time),-44.0,-55.0,47.7,3639,2146,TRUE,FALSE
1627577338280,Thu Jul 29 2021 19:48:58 GMT+0300 (Israel Daylight Time),46.0,56.0,48.7,3609,2198,TRUE,FALSE
1627577341638,Thu Jul 29 2021 19:49:01 GMT+0300 (Israel Daylight Time),-40.0,-16.0,45.2,3664,2221,TRUE,FALSE
1627577344843,Thu Jul 29 2021 19:49:04 GMT+0300 (Israel Daylight Time),160.0,122.0,47.3,3762,2158,FALSE,FALSE
1627577348613,Thu Jul 29 2021 19:49:08 GMT+0300 (Israel Daylight Time),-208.0,-76.0,44.2,3743,2277,FALSE,FALSE
1627577352083,Thu Jul 29 2021 19:49:12 GMT+0300 (Israel Daylight Time),40.0,-121.0,46.5,3747,2402,TRUE,FALSE
1627577355503,Thu Jul 29 2021 19:49:15 GMT+0300 (Israel Daylight Time),24.0,111.0,49.2,3719,2189,FALSE,FALSE
1627577359050,Thu Jul 29 2021 19:49:19 GMT+0300 (Israel Daylight Time),49.0,-44.0,45.3,3899,2342,TRUE,FALSE
1627577362354,Thu Jul 29 2021 19:49:22 GMT+0300 (Israel Daylight Time),68.0,22.0,45.2,3856,2327,TRUE,FALSE
1627577373574,Thu Jul 29 2021 19:49:33 GMT+0300 (Israel Daylight Time),117.0,97.0,46.3,-3555,2185,FALSE,FALSE
1627577376901,Thu Jul 29 2021 19:49:36 GMT+0300 (Israel Daylight Time),125.0,82.0,48.0,-3660,2245,TRUE,FALSE
1627577380215,Thu Jul 29 2021 19:49:40 GMT+0300 (Israel Daylight Time),92.0,-75.0,45.9,-3794,2193,TRUE,FALSE
1627577383667,Thu Jul 29 2021 19:49:43 GMT+0300 (Israel Daylight Time),161.0,-29.0,42.5,-3614,2204,FALSE,FALSE
1627577387221,Thu Jul 29 2021 19:49:47 GMT+0300 (Israel Daylight Time),-13.0,-25.0,45.4,-3595,2294,TRUE,FALSE
1627577402334,Thu Jul 29 2021 19:50:02 GMT+0300 (Israel Daylight Time),29.0,95.0,46.5,-3892,2222,TRUE,FALSE
1627577405716,Thu Jul 29 2021 19:50:05 GMT+0300 (Israel Daylight Time),32.0,116.0,43.1,-3442,2109,FALSE,FALSE
1627577409176,Thu Jul 29 2021 19:50:09 GMT+0300 (Israel Daylight Time),13.0,2.0,43.9,-3698,2207,TRUE,FALSE
1627577412525,Thu Jul 29 2021 19:50:12 GMT+0300 (Israel Daylight Time),88.0,10.0,40.8,-3769,2273,TRUE,FALSE
1627577415815,Thu Jul 29 2021 19:50:15 GMT+0300 (Israel Daylight Time),57.0,-96.0,41.3,-3771,2308,TRUE,FALSE
1627577419142,Thu Jul 29 2021 19:50:19 GMT+0300 (Israel Daylight Time),-129.0,-25.0,44.8,-3813,2178,FALSE,FALSE
1627577422546,Thu Jul 29 2021 19:50:22 GMT+0300 (Israel Daylight Time),101.0,46.0,43.9,-3690,2294,TRUE,FALSE
1627577425955,Thu Jul 29 2021 19:50:25 GMT+0300 (Israel Daylight Time),69.0,33.0,42.3,-3461,2229,TRUE,FALSE
1627577429328,Thu Jul 29 2021 19:50:29 GMT+0300 (Israel Daylight Time),128.0,37.0,46.5,-3737,2338,TRUE,FALSE
1627577654450,Thu Jul 29 2021 19:54:14 GMT+0300 (Israel Daylight Time),-122.0,-76.0,57.7,-4352,155,FALSE,FALSE
1627577686550,Thu Jul 29 2021 19:54:46 GMT+0300 (Israel Daylight Time),309.0,-129.0,50.1,-1660,1097,FALSE,TRUE
